BirthDate,Age,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,YearFirstPurchase,CommuteDistance,StateProvinceCode,StateProvinceName,CountryRegionCode,RegionName,SalesTerritoryKey,CustomerKey,ProductCategoryKey,ProductCategory,ProductSubcategoryKey,ProductSubcategoryName,ProductKey,ModelName
2/18/1967,52,M,M,30000,3,0,Graduate Degree,Clerical,0,0,2013,0-1 Miles,ENG,England,GB,United Kingdom,10,27885,1,Bikes,2,Road Bikes,584,Road-750
9/3/1976,42,S,F,20000,0,0,Partial High School,Manual,0,2,2011,1-2 Miles,ENG,England,GB,United Kingdom,10,11489,1,Bikes,3,Touring Bikes,564,Touring-1000
11/1/1970,48,S,F,30000,2,2,Partial College,Clerical,1,1,2011,0-1 Miles,77,Seine et Marne,FR,France,7,18009,1,Bikes,2,Road Bikes,583,Road-350-W
8/15/1971,47,M,F,40000,0,0,Bachelors,Professional,0,0,2013,0-1 Miles,78,Yveline,FR,France,7,25478,1,Bikes,2,Road Bikes,583,Road-350-W
11/3/1971,47,M,F,30000,1,1,Bachelors,Clerical,1,1,2011,2-5 Miles,75,Seine (Paris),FR,France,7,17987,1,Bikes,2,Road Bikes,581,Road-350-W
11/10/1975,43,S,M,20000,3,3,High School,Manual,1,0,2011,0-1 Miles,91,Essonne,FR,France,7,17996,1,Bikes,2,Road Bikes,583,Road-350-W
1/14/1967,52,M,F,60000,1,0,Partial College,Skilled Manual,1,1,2013,2-5 Miles,CA,California,US,United States,4,16126,1,Bikes,1,Mountain Bikes,591,Mountain-500
11/17/1979,39,S,M,60000,0,0,Partial College,Professional,1,2,2012,5-10 Miles,WA,Washington,US,United States,1,13086,1,Bikes,1,Mountain Bikes,355,Mountain-200
9/23/1963,55,M,F,80000,1,0,Partial College,Skilled Manual,1,1,2013,0-1 Miles,CA,California,US,United States,4,16148,1,Bikes,1,Mountain Bikes,355,Mountain-200
8/4/1970,48,S,F,80000,3,3,Bachelors,Skilled Manual,1,3,2013,10+ Miles,OR,Oregon,US,United States,1,16105,1,Bikes,1,Mountain Bikes,361,Mountain-200
2/24/1975,44,M,M,110000,1,0,Graduate Degree,Management,1,0,2012,0-1 Miles,QLD,Queensland,AU,Australia,9,15586,1,Bikes,1,Mountain Bikes,357,Mountain-200
2/11/1983,36,S,M,90000,0,0,Bachelors,Professional,0,3,2012,10+ Miles,NSW,New South Wales,AU,Australia,9,15135,1,Bikes,1,Mountain Bikes,361,Mountain-200
8/21/1973,45,M,M,60000,2,2,Bachelors,Professional,1,1,2012,2-5 Miles,QLD,Queensland,AU,Australia,9,26660,1,Bikes,2,Road Bikes,388,Road-550-W
8/20/1972,46,M,F,90000,3,3,Bachelors,Professional,1,0,2012,1-2 Miles,NSW,New South Wales,AU,Australia,9,26135,1,Bikes,2,Road Bikes,384,Road-550-W
4/21/1969,50,M,F,60000,3,2,Bachelors,Professional,0,2,2013,0-1 Miles,QLD,Queensland,AU,Australia,9,29291,1,Bikes,2,Road Bikes,605,Road-750
12/7/1978,40,M,M,90000,0,0,Bachelors,Professional,0,3,2011,10+ Miles,NSW,New South Wales,AU,Australia,9,18200,1,Bikes,1,Mountain Bikes,598,Mountain-500
11/7/1977,41,M,M,70000,4,0,Graduate Degree,Professional,1,0,2012,2-5 Miles,CA,California,US,United States,4,27114,1,Bikes,3,Touring Bikes,563,Touring-1000
7/15/1974,44,S,F,70000,4,2,Bachelors,Professional,0,2,2013,0-1 Miles,WA,Washington,US,United States,1,23370,1,Bikes,2,Road Bikes,604,Road-750
8/22/1951,67,M,F,40000,5,0,High School,Professional,1,3,2013,10+ Miles,CA,California,US,United States,4,23701,1,Bikes,2,Road Bikes,604,Road-750
3/3/1955,64,S,F,60000,2,1,Bachelors,Management,1,0,2013,10+ Miles,CA,California,US,United States,4,21486,1,Bikes,2,Road Bikes,382,Road-550-W
11/1/1946,72,S,F,60000,3,0,Graduate Degree,Management,1,2,2013,10+ Miles,WA,Washington,US,United States,1,21357,1,Bikes,2,Road Bikes,390,Road-550-W
7/16/1982,36,M,F,70000,0,0,Partial College,Skilled Manual,1,2,2013,5-10 Miles,CA,California,US,United States,4,21369,1,Bikes,2,Road Bikes,382,Road-550-W
4/7/1955,64,S,F,60000,2,1,Partial College,Professional,0,2,2013,2-5 Miles,OR,Oregon,US,United States,1,21482,1,Bikes,2,Road Bikes,384,Road-550-W
10/3/1975,43,M,F,50000,1,1,Bachelors,Skilled Manual,1,1,2013,2-5 Miles,WA,Washington,US,United States,1,18551,1,Bikes,2,Road Bikes,581,Road-350-W
3/12/1985,34,M,M,60000,0,0,Partial College,Skilled Manual,1,1,2013,5-10 Miles,CA,California,US,United States,4,18360,1,Bikes,2,Road Bikes,580,Road-350-W
3/11/1961,58,M,F,60000,2,0,High School,Professional,0,2,2013,5-10 Miles,CA,California,US,United States,4,18409,1,Bikes,2,Road Bikes,580,Road-350-W
6/20/1977,41,M,F,60000,1,0,Partial College,Skilled Manual,1,1,2013,0-1 Miles,WA,Washington,US,United States,1,18227,1,Bikes,2,Road Bikes,582,Road-350-W
2/6/1964,55,S,F,60000,3,2,Bachelors,Professional,1,0,2013,2-5 Miles,WA,Washington,US,United States,1,18233,1,Bikes,2,Road Bikes,582,Road-350-W
5/20/1974,44,S,M,20000,1,1,Partial College,Manual,0,1,2012,0-1 Miles,HH,Hamburg,DE,Germany,8,20874,1,Bikes,2,Road Bikes,384,Road-550-W
3/7/1984,35,M,F,40000,1,1,Bachelors,Skilled Manual,1,0,2013,1-2 Miles,NW,Nordrhein-Westfalen,DE,Germany,8,28554,1,Bikes,2,Road Bikes,390,Road-550-W
1/9/1979,40,M,F,40000,1,1,Bachelors,Skilled Manual,1,1,2013,1-2 Miles,HH,Hamburg,DE,Germany,8,28555,1,Bikes,2,Road Bikes,390,Road-550-W
3/20/1984,35,S,F,30000,0,0,High School,Manual,1,1,2013,2-5 Miles,57,Moselle,FR,France,7,23222,1,Bikes,2,Road Bikes,605,Road-750
4/15/1977,42,M,M,30000,0,0,High School,Manual,0,1,2013,1-2 Miles,NW,Nordrhein-Westfalen,DE,Germany,8,24716,1,Bikes,2,Road Bikes,606,Road-750
5/11/1985,34,M,F,40000,1,1,Bachelors,Skilled Manual,1,0,2013,1-2 Miles,ENG,England,GB,United Kingdom,10,28734,1,Bikes,3,Touring Bikes,573,Touring-1000
11/21/1977,41,S,F,40000,0,0,Bachelors,Professional,0,0,2013,0-1 Miles,78,Yveline,FR,France,7,25634,1,Bikes,2,Road Bikes,581,Road-350-W
4/4/1978,41,S,F,90000,0,0,Bachelors,Professional,0,3,2012,10+ Miles,QLD,Queensland,AU,Australia,9,12689,1,Bikes,3,Touring Bikes,573,Touring-1000
5/10/1981,38,M,M,110000,0,5,High School,Management,1,4,2012,10+ Miles,NSW,New South Wales,AU,Australia,9,12698,1,Bikes,3,Touring Bikes,573,Touring-1000
10/19/1971,47,S,F,90000,0,0,Bachelors,Professional,0,0,2012,2-5 Miles,VIC,Victoria,AU,Australia,9,13006,1,Bikes,3,Touring Bikes,575,Touring-1000
3/13/1982,37,S,F,10000,1,1,High School,Manual,0,0,2013,1-2 Miles,NSW,New South Wales,AU,Australia,9,27868,1,Bikes,3,Touring Bikes,575,Touring-1000
5/5/1986,33,M,F,90000,2,0,Bachelors,Professional,1,0,2011,0-1 Miles,NSW,New South Wales,AU,Australia,9,17278,1,Bikes,1,Mountain Bikes,588,Mountain-400-W
3/4/1950,69,M,M,110000,3,4,Bachelors,Management,1,4,2012,5-10 Miles,HH,Hamburg,DE,Germany,8,19040,1,Bikes,1,Mountain Bikes,363,Mountain-200
8/9/1977,41,S,M,20000,0,0,Partial High School,Manual,0,2,2011,1-2 Miles,ENG,England,GB,United Kingdom,10,14697,1,Bikes,1,Mountain Bikes,361,Mountain-200
10/26/1973,45,M,M,40000,0,0,Graduate Degree,Clerical,1,0,2012,0-1 Miles,HE,Hessen,DE,Germany,8,17781,1,Bikes,1,Mountain Bikes,357,Mountain-200
12/17/1972,46,S,F,40000,0,0,Bachelors,Clerical,0,0,2013,0-1 Miles,HE,Hessen,DE,Germany,8,24067,1,Bikes,2,Road Bikes,372,Road-250
4/14/1978,41,S,M,30000,0,0,High School,Manual,0,1,2012,1-2 Miles,HH,Hamburg,DE,Germany,8,15622,1,Bikes,1,Mountain Bikes,598,Mountain-500
2/11/1971,48,S,F,20000,2,2,High School,Manual,1,1,2012,0-1 Miles,BY,Bayern,DE,Germany,8,17989,1,Bikes,2,Road Bikes,580,Road-350-W
4/8/1965,54,S,M,20000,3,0,Partial High School,Clerical,1,2,2012,1-2 Miles,WA,Washington,US,United States,1,13721,1,Bikes,1,Mountain Bikes,597,Mountain-500
4/4/1983,36,S,M,30000,0,0,Partial College,Skilled Manual,0,1,2012,1-2 Miles,OR,Oregon,US,United States,1,14003,1,Bikes,1,Mountain Bikes,598,Mountain-500
3/13/1985,34,S,M,40000,0,0,High School,Skilled Manual,0,2,2012,1-2 Miles,WA,Washington,US,United States,1,13064,1,Bikes,1,Mountain Bikes,353,Mountain-200
10/6/1974,44,M,F,80000,5,0,Graduate Degree,Professional,1,0,2013,0-1 Miles,BC,British Columbia,CA,Canada,6,18237,1,Bikes,1,Mountain Bikes,361,Mountain-200
2/9/1952,67,M,M,70000,3,1,Bachelors,Management,1,1,2013,10+ Miles,WA,Washington,US,United States,1,16785,1,Bikes,1,Mountain Bikes,353,Mountain-200
5/11/1977,42,S,M,20000,0,0,Partial High School,Manual,1,2,2011,1-2 Miles,ENG,England,GB,United Kingdom,10,15631,1,Bikes,3,Touring Bikes,571,Touring-3000
3/10/1986,33,S,F,30000,1,0,Bachelors,Clerical,1,0,2013,0-1 Miles,SL,Saarland,DE,Germany,8,28699,1,Bikes,3,Touring Bikes,572,Touring-3000
1/25/1976,43,S,M,40000,2,2,Partial College,Clerical,1,0,2011,1-2 Miles,ENG,England,GB,United Kingdom,10,11494,1,Bikes,3,Touring Bikes,579,Touring-2000
3/6/1971,48,S,M,70000,0,0,Bachelors,Professional,1,1,2012,5-10 Miles,SA,South Australia,AU,Australia,9,15218,1,Bikes,1,Mountain Bikes,363,Mountain-200
7/9/1976,42,S,M,70000,0,0,Bachelors,Professional,1,1,2012,5-10 Miles,QLD,Queensland,AU,Australia,9,26033,1,Bikes,2,Road Bikes,382,Road-550-W
7/19/1968,50,M,F,70000,0,0,Bachelors,Professional,0,2,2013,0-1 Miles,VIC,Victoria,AU,Australia,9,27711,1,Bikes,2,Road Bikes,584,Road-750
10/23/1975,43,M,M,110000,0,5,High School,Management,1,4,2012,10+ Miles,NSW,New South Wales,AU,Australia,9,21571,1,Bikes,2,Road Bikes,374,Road-250
11/12/1958,60,S,F,70000,3,0,Graduate Degree,Management,0,2,2011,1-2 Miles,CA,California,US,United States,4,29275,1,Bikes,3,Touring Bikes,565,Touring-3000
9/4/1973,45,M,F,70000,2,2,Bachelors,Skilled Manual,1,1,2012,2-5 Miles,CA,California,US,United States,4,27280,1,Bikes,3,Touring Bikes,574,Touring-1000
5/25/1969,49,S,F,60000,3,2,Graduate Degree,Professional,1,0,2011,2-5 Miles,CA,California,US,United States,4,25984,1,Bikes,3,Touring Bikes,577,Touring-2000
3/19/1984,35,M,F,60000,0,0,Partial College,Skilled Manual,1,1,2013,5-10 Miles,CA,California,US,United States,4,23582,1,Bikes,2,Road Bikes,606,Road-750
11/22/1963,55,M,M,60000,1,0,Bachelors,Professional,1,1,2011,2-5 Miles,BC,British Columbia,CA,Canada,6,20208,1,Bikes,2,Road Bikes,388,Road-550-W
9/4/1946,72,M,F,60000,3,0,Graduate Degree,Management,0,2,2013,1-2 Miles,BC,British Columbia,CA,Canada,6,17476,1,Bikes,2,Road Bikes,583,Road-350-W
3/18/1971,48,M,F,30000,2,2,Partial College,Clerical,1,1,2013,0-1 Miles,BY,Bayern,DE,Germany,8,24099,1,Bikes,2,Road Bikes,606,Road-750
6/22/1978,40,S,F,30000,0,0,High School,Manual,0,1,2013,2-5 Miles,78,Yveline,FR,France,7,23227,1,Bikes,2,Road Bikes,606,Road-750
10/3/1962,56,M,F,130000,3,4,Partial College,Professional,0,2,2011,5-10 Miles,NW,Nordrhein-Westfalen,DE,Germany,8,13261,1,Bikes,2,Road Bikes,584,Road-750
4/15/1986,33,S,F,20000,0,0,Partial High School,Manual,0,2,2013,0-1 Miles,75,Seine (Paris),FR,France,7,23746,1,Bikes,2,Road Bikes,605,Road-750
8/26/1978,40,M,M,40000,1,1,Bachelors,Skilled Manual,1,1,2013,1-2 Miles,ENG,England,GB,United Kingdom,10,28742,1,Bikes,3,Touring Bikes,574,Touring-1000
3/20/1968,51,M,F,40000,1,0,Bachelors,Skilled Manual,1,0,2012,0-1 Miles,HE,Hessen,DE,Germany,8,16309,1,Bikes,3,Touring Bikes,564,Touring-1000
10/20/1974,44,M,M,110000,4,5,Partial College,Professional,1,2,2011,10+ Miles,BY,Bayern,DE,Germany,8,11431,1,Bikes,3,Touring Bikes,563,Touring-1000
1/18/1985,34,S,M,20000,0,0,Bachelors,Clerical,1,0,2013,0-1 Miles,QLD,Queensland,AU,Australia,9,29462,1,Bikes,3,Touring Bikes,585,Touring-3000
1/8/1968,51,M,F,60000,1,0,Bachelors,Professional,1,1,2012,0-1 Miles,QLD,Queensland,AU,Australia,9,13107,1,Bikes,3,Touring Bikes,577,Touring-2000
10/14/1982,36,M,M,110000,0,5,Partial High School,Professional,1,4,2012,10+ Miles,NSW,New South Wales,AU,Australia,9,12701,1,Bikes,3,Touring Bikes,573,Touring-1000
2/7/1977,42,M,M,110000,0,5,Partial High School,Professional,1,4,2011,10+ Miles,VIC,Victoria,AU,Australia,9,17258,1,Bikes,1,Mountain Bikes,588,Mountain-400-W
3/19/1975,44,S,M,120000,1,0,Graduate Degree,Management,0,2,2011,0-1 Miles,NSW,New South Wales,AU,Australia,9,17288,1,Bikes,1,Mountain Bikes,588,Mountain-400-W
8/11/1974,44,M,M,20000,2,0,Partial College,Manual,1,1,2012,2-5 Miles,92,Hauts de Seine,FR,France,7,16547,1,Bikes,2,Road Bikes,378,Road-250
10/21/1978,40,M,M,20000,1,0,Bachelors,Clerical,1,0,2011,0-1 Miles,91,Essonne,FR,France,7,12547,1,Bikes,1,Mountain Bikes,357,Mountain-200
4/8/1974,45,M,F,40000,0,0,Graduate Degree,Clerical,1,0,2012,0-1 Miles,31,Garonne (Haute),FR,France,7,16392,1,Bikes,1,Mountain Bikes,355,Mountain-200
3/15/1974,45,M,F,30000,1,0,Bachelors,Clerical,1,0,2011,0-1 Miles,NW,Nordrhein-Westfalen,DE,Germany,8,14769,1,Bikes,1,Mountain Bikes,590,Mountain-400-W
3/12/1984,35,M,F,40000,1,1,Bachelors,Skilled Manual,1,1,2013,0-1 Miles,BY,Bayern,DE,Germany,8,22307,1,Bikes,1,Mountain Bikes,587,Mountain-400-W
11/1/1973,45,M,M,40000,0,0,Graduate Degree,Clerical,1,0,2013,0-1 Miles,91,Essonne,FR,France,7,25442,1,Bikes,2,Road Bikes,583,Road-350-W
2/19/1974,45,S,F,40000,0,0,Graduate Degree,Clerical,0,0,2013,0-1 Miles,BB,Brandenburg,DE,Germany,8,26352,1,Bikes,2,Road Bikes,580,Road-350-W
4/15/1952,67,S,F,70000,5,0,Bachelors,Management,1,3,2013,10+ Miles,CA,California,US,United States,4,19854,1,Bikes,1,Mountain Bikes,597,Mountain-500
8/15/1971,47,M,F,70000,4,0,Graduate Degree,Professional,1,0,2011,0-1 Miles,BC,British Columbia,CA,Canada,6,22267,1,Bikes,1,Mountain Bikes,591,Mountain-500
3/24/1962,57,M,F,40000,1,0,Partial College,Clerical,1,1,2011,1-2 Miles,CA,California,US,United States,4,14902,1,Bikes,1,Mountain Bikes,587,Mountain-400-W
9/1/1968,50,S,M,70000,4,2,Bachelors,Professional,1,2,2013,2-5 Miles,CA,California,US,United States,4,16112,1,Bikes,1,Mountain Bikes,359,Mountain-200
3/7/1976,43,S,F,30000,0,0,Bachelors,Clerical,0,0,2013,0-1 Miles,SL,Saarland,DE,Germany,8,28688,1,Bikes,3,Touring Bikes,567,Touring-3000
5/15/1986,32,M,F,40000,1,1,Bachelors,Skilled Manual,1,0,2012,0-1 Miles,ENG,England,GB,United Kingdom,10,12526,1,Bikes,3,Touring Bikes,566,Touring-3000
10/25/1963,55,S,M,130000,0,1,Graduate Degree,Management,1,1,2012,5-10 Miles,QLD,Queensland,AU,Australia,9,15184,1,Bikes,1,Mountain Bikes,353,Mountain-200
2/19/1976,43,S,M,70000,0,0,Bachelors,Professional,0,1,2012,0-1 Miles,SA,South Australia,AU,Australia,9,15219,1,Bikes,1,Mountain Bikes,361,Mountain-200
11/21/1975,43,M,F,110000,0,5,High School,Management,0,4,2012,10+ Miles,NSW,New South Wales,AU,Australia,9,15150,1,Bikes,1,Mountain Bikes,353,Mountain-200
9/30/1945,73,M,M,40000,2,0,Bachelors,Management,0,2,2012,0-1 Miles,VIC,Victoria,AU,Australia,9,26189,1,Bikes,2,Road Bikes,386,Road-550-W
11/2/1981,37,S,F,100000,0,5,Partial High School,Professional,1,4,2012,10+ Miles,NSW,New South Wales,AU,Australia,9,23662,1,Bikes,2,Road Bikes,581,Road-350-W
9/12/1985,33,S,M,10000,0,0,Partial College,Manual,1,1,2011,1-2 Miles,NSW,New South Wales,AU,Australia,9,25558,1,Bikes,2,Road Bikes,604,Road-750
7/7/1955,63,S,M,20000,2,1,Partial High School,Clerical,1,2,2012,5-10 Miles,NSW,New South Wales,AU,Australia,9,25020,1,Bikes,2,Road Bikes,606,Road-750
5/21/1953,65,M,F,30000,2,0,Partial College,Clerical,0,2,2012,1-2 Miles,NSW,New South Wales,AU,Australia,9,24252,1,Bikes,2,Road Bikes,584,Road-750
10/23/1981,37,M,M,80000,0,0,Bachelors,Professional,1,2,2012,10+ Miles,NSW,New South Wales,AU,Australia,9,21878,1,Bikes,2,Road Bikes,378,Road-250
1/8/1973,46,S,F,50000,2,2,Bachelors,Skilled Manual,0,1,2013,0-1 Miles,CA,California,US,United States,4,24811,1,Bikes,3,Touring Bikes,575,Touring-1000
10/30/1974,44,S,M,80000,4,3,Bachelors,Management,1,0,2012,1-2 Miles,CA,California,US,United States,4,27453,1,Bikes,3,Touring Bikes,563,Touring-1000
1/12/1974,45,S,F,70000,2,2,Bachelors,Skilled Manual,1,0,2012,2-5 Miles,WA,Washington,US,United States,1,27279,1,Bikes,3,Touring Bikes,563,Touring-1000
2/20/1984,35,S,F,40000,0,0,High School,Skilled Manual,0,2,2011,1-2 Miles,BC,British Columbia,CA,Canada,6,24235,1,Bikes,3,Touring Bikes,577,Touring-2000
12/22/1964,54,S,F,40000,2,0,Partial College,Clerical,0,1,2013,1-2 Miles,CA,California,US,United States,4,23816,1,Bikes,2,Road Bikes,604,Road-750
1/24/1980,39,S,F,30000,0,0,Graduate Degree,Skilled Manual,1,0,2013,1-2 Miles,CA,California,US,United States,4,20069,1,Bikes,2,Road Bikes,605,Road-750
10/30/1947,71,M,F,50000,4,0,Bachelors,Management,1,2,2013,1-2 Miles,CA,California,US,United States,4,23683,1,Bikes,2,Road Bikes,584,Road-750
7/16/1951,67,S,M,40000,5,0,High School,Professional,1,4,2013,10+ Miles,CA,California,US,United States,4,23704,1,Bikes,2,Road Bikes,605,Road-750
1/31/1979,40,M,F,70000,0,0,Partial College,Professional,1,2,2013,5-10 Miles,CA,California,US,United States,4,23340,1,Bikes,2,Road Bikes,606,Road-750
2/16/1947,72,M,F,60000,3,0,Graduate Degree,Management,1,2,2013,10+ Miles,WA,Washington,US,United States,1,21355,1,Bikes,2,Road Bikes,388,Road-550-W
2/22/1986,33,M,M,40000,0,0,High School,Skilled Manual,1,2,2013,5-10 Miles,WA,Washington,US,United States,1,18318,1,Bikes,2,Road Bikes,581,Road-350-W
11/29/1948,70,M,F,30000,1,0,Bachelors,Clerical,1,0,2013,0-1 Miles,SL,Saarland,DE,Germany,8,24182,1,Bikes,2,Road Bikes,604,Road-750
1/13/1973,46,M,M,30000,1,1,Bachelors,Clerical,1,0,2013,2-5 Miles,92,Hauts de Seine,FR,France,7,23901,1,Bikes,2,Road Bikes,606,Road-750
11/12/1968,50,M,F,40000,1,0,Bachelors,Skilled Manual,1,0,2012,0-1 Miles,HH,Hamburg,DE,Germany,8,16298,1,Bikes,3,Touring Bikes,574,Touring-1000
11/5/1966,52,M,M,60000,1,0,Partial College,Skilled Manual,1,1,2012,0-1 Miles,TAS,Tasmania,AU,Australia,9,14306,1,Bikes,3,Touring Bikes,571,Touring-3000
4/17/1978,41,S,F,90000,0,0,Bachelors,Professional,1,3,2012,10+ Miles,VIC,Victoria,AU,Australia,9,12686,1,Bikes,3,Touring Bikes,563,Touring-1000
11/19/1981,37,S,F,60000,0,0,Bachelors,Professional,0,4,2011,2-5 Miles,TAS,Tasmania,AU,Australia,9,11443,1,Bikes,3,Touring Bikes,563,Touring-1000
4/14/1975,44,S,F,100000,1,0,Graduate Degree,Management,1,0,2012,0-1 Miles,QLD,Queensland,AU,Australia,9,12990,1,Bikes,3,Touring Bikes,564,Touring-1000
9/17/1984,34,M,F,60000,2,2,Bachelors,Professional,1,1,2011,0-1 Miles,NSW,New South Wales,AU,Australia,9,11750,1,Bikes,3,Touring Bikes,575,Touring-1000
6/24/1968,50,S,M,60000,1,0,Bachelors,Professional,1,1,2012,5-10 Miles,SA,South Australia,AU,Australia,9,15210,1,Bikes,1,Mountain Bikes,588,Mountain-400-W
8/15/1971,47,M,F,40000,0,0,Bachelors,Professional,1,0,2012,0-1 Miles,77,Seine et Marne,FR,France,7,16425,1,Bikes,1,Mountain Bikes,355,Mountain-200
10/22/1957,61,M,F,110000,4,5,Partial College,Professional,0,2,2012,10+ Miles,SL,Saarland,DE,Germany,8,19065,1,Bikes,1,Mountain Bikes,361,Mountain-200
2/18/1963,56,S,F,100000,2,3,Partial College,Professional,1,4,2011,5-10 Miles,78,Yveline,FR,France,7,19027,1,Bikes,1,Mountain Bikes,353,Mountain-200
2/13/1960,59,S,M,80000,3,2,Partial College,Professional,1,1,2012,10+ Miles,SL,Saarland,DE,Germany,8,19038,1,Bikes,1,Mountain Bikes,361,Mountain-200
8/20/1964,54,M,M,30000,3,0,Bachelors,Clerical,1,0,2011,0-1 Miles,ENG,England,GB,United Kingdom,10,14150,1,Bikes,1,Mountain Bikes,361,Mountain-200
9/25/1978,40,M,F,40000,1,1,Bachelors,Skilled Manual,1,1,2013,1-2 Miles,NW,Nordrhein-Westfalen,DE,Germany,8,21667,1,Bikes,1,Mountain Bikes,588,Mountain-400-W
12/22/1968,50,S,M,20000,3,3,High School,Manual,1,1,2011,0-1 Miles,59,Nord,FR,France,7,17999,1,Bikes,2,Road Bikes,581,Road-350-W
2/16/1980,39,S,M,60000,0,0,High School,Professional,0,2,2012,5-10 Miles,CA,California,US,United States,4,15191,1,Bikes,1,Mountain Bikes,590,Mountain-400-W
2/18/1972,47,S,M,60000,3,3,Bachelors,Skilled Manual,1,0,2012,2-5 Miles,CA,California,US,United States,4,12923,1,Bikes,1,Mountain Bikes,361,Mountain-200
8/26/1956,62,M,F,40000,2,1,Partial High School,Skilled Manual,1,3,2013,10+ Miles,BC,British Columbia,CA,Canada,6,13391,1,Bikes,1,Mountain Bikes,353,Mountain-200
7/5/1962,56,M,M,130000,2,4,Partial College,Professional,1,2,2011,5-10 Miles,SL,Saarland,DE,Germany,8,13406,1,Bikes,3,Touring Bikes,569,Touring-3000
8/16/1957,61,S,F,10000,3,0,Partial College,Manual,0,2,2013,0-1 Miles,HE,Hessen,DE,Germany,8,28705,1,Bikes,3,Touring Bikes,586,Touring-3000
9/25/1978,40,S,M,30000,0,0,High School,Manual,0,1,2013,2-5 Miles,91,Essonne,FR,France,7,24700,1,Bikes,3,Touring Bikes,561,Touring-1000
4/26/1965,54,S,M,100000,1,1,Bachelors,Management,0,3,2012,0-1 Miles,SA,South Australia,AU,Australia,9,24305,1,Bikes,2,Road Bikes,583,Road-350-W
3/31/1980,39,M,F,100000,1,0,Graduate Degree,Management,1,0,2012,2-5 Miles,QLD,Queensland,AU,Australia,9,26022,1,Bikes,2,Road Bikes,388,Road-550-W
2/12/1962,57,M,F,20000,2,1,Partial High School,Clerical,1,2,2012,5-10 Miles,NSW,New South Wales,AU,Australia,9,24272,1,Bikes,2,Road Bikes,584,Road-750
8/25/1954,64,M,M,20000,2,1,Partial High School,Clerical,1,2,2012,5-10 Miles,NSW,New South Wales,AU,Australia,9,24266,1,Bikes,2,Road Bikes,606,Road-750
8/4/1985,33,S,M,10000,0,0,Partial College,Manual,1,1,2011,1-2 Miles,VIC,Victoria,AU,Australia,9,25704,1,Bikes,2,Road Bikes,605,Road-750
2/14/1979,40,M,F,110000,0,5,Partial College,Management,1,3,2012,10+ Miles,NSW,New South Wales,AU,Australia,9,21889,1,Bikes,2,Road Bikes,372,Road-250
10/13/1974,44,M,M,110000,1,0,Graduate Degree,Management,1,1,2012,2-5 Miles,QLD,Queensland,AU,Australia,9,15589,1,Bikes,1,Mountain Bikes,359,Mountain-200
12/2/1976,42,M,F,90000,4,4,Partial College,Professional,1,3,2013,2-5 Miles,BC,British Columbia,CA,Canada,6,15362,1,Bikes,3,Touring Bikes,564,Touring-1000
2/18/1974,45,M,F,70000,4,2,Bachelors,Professional,1,2,2012,2-5 Miles,CA,California,US,United States,4,27537,1,Bikes,3,Touring Bikes,563,Touring-1000
2/5/1977,42,M,F,70000,1,1,Graduate Degree,Skilled Manual,1,0,2012,1-2 Miles,WA,Washington,US,United States,1,27250,1,Bikes,3,Touring Bikes,575,Touring-1000
9/13/1960,58,M,F,30000,1,0,High School,Clerical,1,1,2013,2-5 Miles,CA,California,US,United States,4,23794,1,Bikes,3,Touring Bikes,578,Touring-2000
6/17/1981,37,S,F,40000,0,0,Partial College,Skilled Manual,0,2,2013,1-2 Miles,WA,Washington,US,United States,1,21396,1,Bikes,2,Road Bikes,386,Road-550-W
1/12/1947,72,M,F,60000,3,0,Graduate Degree,Management,1,2,2013,10+ Miles,WA,Washington,US,United States,1,18439,1,Bikes,2,Road Bikes,581,Road-350-W
2/8/1980,39,S,F,60000,0,0,Partial College,Professional,0,2,2013,1-2 Miles,WA,Washington,US,United States,1,18501,1,Bikes,2,Road Bikes,580,Road-350-W
6/19/1975,43,S,F,30000,1,0,Bachelors,Clerical,0,0,2013,0-1 Miles,BY,Bayern,DE,Germany,8,24205,1,Bikes,2,Road Bikes,605,Road-750
4/10/1966,53,M,F,30000,3,0,Graduate Degree,Clerical,0,0,2013,0-1 Miles,ENG,England,GB,United Kingdom,10,27892,1,Bikes,2,Road Bikes,604,Road-750
9/9/1980,38,M,F,40000,0,0,Graduate Degree,Clerical,1,0,2011,0-1 Miles,45,Loiret,FR,France,7,13555,1,Bikes,2,Road Bikes,584,Road-750
8/11/1970,48,M,F,40000,1,0,Bachelors,Skilled Manual,1,0,2013,0-1 Miles,ENG,England,GB,United Kingdom,10,22510,1,Bikes,2,Road Bikes,580,Road-350-W
4/17/1981,38,M,M,30000,0,0,Partial College,Clerical,0,1,2011,0-1 Miles,59,Nord,FR,France,7,18039,1,Bikes,2,Road Bikes,582,Road-350-W
2/1/1978,41,S,F,90000,0,0,Bachelors,Professional,1,3,2012,10+ Miles,QLD,Queensland,AU,Australia,9,12688,1,Bikes,3,Touring Bikes,576,Touring-1000
11/10/1975,43,M,F,90000,2,0,Bachelors,Professional,1,0,2012,1-2 Miles,SA,South Australia,AU,Australia,9,12996,1,Bikes,3,Touring Bikes,562,Touring-1000
